country;city;Month;Temperatura_Media_Mensual;Precipitacion_Total_Mensual;Poblacion_Estimada;Latitud;Longitud;Month_Name
Afghanistan;Herāt;1;2,6129032258064515;280,06666666666666;436300,0;34,3738;62,1792;Ene
Afghanistan;Herāt;2;9,62758620689655;98,33333333333334;436300,0;34,3738;62,1792;Feb
Afghanistan;Herāt;3;11,861290322580645;107,15;436300,0;34,3738;62,1792;Mar
Afghanistan;Herāt;4;17,513333333333332;30,883333333333333;436300,0;34,3738;62,1792;Abr
Afghanistan;Herāt;5;23,77741935483871;61,626666666666665;436300,0;34,3738;62,1792;May
Afghanistan;Herāt;6;30,046666666666667;0,0;436300,0;34,3738;62,1792;Jun
Afghanistan;Herāt;7;31,82903225806452;0,0;436300,0;34,3738;62,1792;Jul
Afghanistan;Herāt;8;29,696666666666665;0,0;436300,0;34,3738;62,1792;Ago
Afghanistan;Herāt;9;22,986666666666668;0,0;436300,0;34,3738;62,1792;Sep
Afghanistan;Herāt;10;14,86774193548387;0,0;436300,0;34,3738;62,1792;Oct
Afghanistan;Herāt;11;13,6;0,0;436300,0;34,3738;62,1792;Nov
Afghanistan;Kabul;1;-2,3483870967741933;0,0;3678034,0;34,5328;69,1658;Ene
Afghanistan;Kabul;2;4,172413793103448;29,700000000000003;3678034,0;34,5328;69,1658;Feb
Afghanistan;Kabul;3;8,17741935483871;133,06666666666666;3678034,0;34,5328;69,1658;Mar
Afghanistan;Kabul;4;13,833333333333334;26,4;3678034,0;34,5328;69,1658;Abr
Afghanistan;Kabul;5;19,593548387096774;0,0;3678034,0;34,5328;69,1658;May
Afghanistan;Kabul;6;24,733333333333334;0,0;3678034,0;34,5328;69,1658;Jun
Afghanistan;Kabul;7;27,138709677419353;0,0;3678034,0;34,5328;69,1658;Jul
Afghanistan;Kabul;8;28,153333333333332;0,0;3678034,0;34,5328;69,1658;Ago
Afghanistan;Kabul;9;22,913333333333334;0,0;3678034,0;34,5328;69,1658;Sep
Afghanistan;Kabul;10;15,329032258064515;0,0;3678034,0;34,5328;69,1658;Oct
Afghanistan;Kabul;11;10,2;0,0;3678034,0;34,5328;69,1658;Nov
Afghanistan;Kandahār;1;4,964516129032258;165,9;491500,0;31,6078;65,7053;Ene
Afghanistan;Kandahār;2;10,748275862068965;84,06666666666666;491500,0;31,6078;65,7053;Feb
Afghanistan;Kandahār;3;14,725806451612904;676,2333333333333;491500,0;31,6078;65,7053;Mar
Afghanistan;Kandahār;4;20,753333333333334;21,5;491500,0;31,6078;65,7053;Abr
Afghanistan;Kandahār;5;26,870967741935484;11,399999999999999;491500,0;31,6078;65,7053;May
Afghanistan;Kandahār;6;32,05;3,0;491500,0;31,6078;65,7053;Jun
Afghanistan;Kandahār;7;33,38387096774194;1,625;491500,0;31,6078;65,7053;Jul
Afghanistan;Kandahār;8;31,826666666666664;0,0;491500,0;31,6078;65,7053;Ago
Afghanistan;Kandahār;9;24,91;0,0;491500,0;31,6078;65,7053;Sep
Afghanistan;Kandahār;10;17,538709677419355;0,0;491500,0;31,6078;65,7053;Oct
Afghanistan;Kandahār;11;14,2;0,0;491500,0;31,6078;65,7053;Nov
Afghanistan;Khānābād;1;4,17741935483871;107,10000000000001;26803,0;36,6831;69,1636;Ene
Afghanistan;Khānābād;2;8,927586206896551;20,5;26803,0;36,6831;69,1636;Feb
Afghanistan;Khānābād;3;13,380645161290323;66,3;26803,0;36,6831;69,1636;Mar
Afghanistan;Khānābād;4;18,19333333333333;195,775;26803,0;36,6831;69,1636;Abr
Afghanistan;Khānābād;5;24,596774193548388;76,3;26803,0;36,6831;69,1636;May
Afghanistan;Khānābād;6;29,07;0,0;26803,0;36,6831;69,1636;Jun
Afghanistan;Khānābād;7;30,070967741935487;0,0;26803,0;36,6831;69,1636;Jul
Afghanistan;Khānābād;8;28,353333333333335;0,0;26803,0;36,6831;69,1636;Ago
Afghanistan;Khānābād;9;22,636666666666667;21,2;26803,0;36,6831;69,1636;Sep
Afghanistan;Khānābād;10;15,261290322580646;21,1;26803,0;36,6831;69,1636;Oct
Afghanistan;Khānābād;11;11,2;0,0;26803,0;36,6831;69,1636;Nov
Afghanistan;Shibirghān;1;5,151612903225806;38,85;175599,0;36,665;65,752;Ene
Afghanistan;Shibirghān;2;10,50344827586207;51,03333333333333;175599,0;36,665;65,752;Feb
Afghanistan;Shibirghān;3;14,890322580645162;22,4;175599,0;36,665;65,752;Mar
Afghanistan;Shibirghān;4;19,363333333333333;124,8;175599,0;36,665;65,752;Abr
Afghanistan;Shibirghān;5;26,561290322580643;26,099999999999998;175599,0;36,665;65,752;May
Afghanistan;Shibirghān;6;31,990000000000002;0,0;175599,0;36,665;65,752;Jun
Afghanistan;Shibirghān;7;33,2;0,0;175599,0;36,665;65,752;Jul
Afghanistan;Shibirghān;8;30,553333333333335;0,0;175599,0;36,665;65,752;Ago
Afghanistan;Shibirghān;9;23,35;0,0;175599,0;36,665;65,752;Sep
Afghanistan;Shibirghān;10;15,912903225806453;0,0;175599,0;36,665;65,752;Oct
Afghanistan;Shibirghān;11;13,5;0,0;175599,0;36,665;65,752;Nov
Albania;Kamëz;1;5,951612903225806;0,0;126777,0;41,3833;19,7667;Ene
Albania;Kamëz;2;9,110344827586207;0,0;126777,0;41,3833;19,7667;Feb
Albania;Kamëz;3;11,493548387096775;0,0;126777,0;41,3833;19,7667;Mar
Albania;Kamëz;4;13,796666666666665;0,0;126777,0;41,3833;19,7667;Abr
Albania;Kamëz;5;18,75483870967742;0,0;126777,0;41,3833;19,7667;May
Albania;Kamëz;6;21,546666666666667;0,0;126777,0;41,3833;19,7667;Jun
Albania;Kamëz;7;25,116129032258065;0,0;126777,0;41,3833;19,7667;Jul
Albania;Kamëz;8;25,86;0,0;126777,0;41,3833;19,7667;Ago
Albania;Kamëz;9;22,923333333333336;0,0;126777,0;41,3833;19,7667;Sep
Albania;Kamëz;10;16,322580645161292;0,0;126777,0;41,3833;19,7667;Oct
Albania;Kamëz;11;13,7;0,0;126777,0;41,3833;19,7667;Nov
Algeria;Adrar;1;12,193548387096774;0,0;56910,0;27,8742;-0,2939;Ene
Algeria;Adrar;2;18,451724137931034;0,0;56910,0;27,8742;-0,2939;Feb
Algeria;Adrar;3;21,69677419354839;3,5;56910,0;27,8742;-0,2939;Mar
Algeria;Adrar;4;26,90666666666667;1,2999999999999998;56910,0;27,8742;-0,2939;Abr
Algeria;Adrar;5;31,141935483870967;10,5;56910,0;27,8742;-0,2939;May
Algeria;Adrar;6;36,45333333333333;1,5;56910,0;27,8742;-0,2939;Jun
Algeria;Adrar;7;38,67741935483871;0,0;56910,0;27,8742;-0,2939;Jul
Algeria;Adrar;8;37,736666666666665;0,0;56910,0;27,8742;-0,2939;Ago
Algeria;Adrar;9;34,79333333333333;0,0;56910,0;27,8742;-0,2939;Sep
Algeria;Adrar;10;27,240000000000002;0,0;56910,0;27,8742;-0,2939;Oct
Algeria;Adrar;11;21,4;0,0;56910,0;27,8742;-0,2939;Nov
Algeria;Aïn Defla;1;9,683333333333334;31,5;;36,2641;1,9679;Ene
Algeria;Aïn Defla;2;14,824137931034482;0,0;;36,2641;1,9679;Feb
Algeria;Aïn Defla;3;14,157692307692308;77,76666666666667;;36,2641;1,9679;Mar
Algeria;Aïn Defla;7;32,169230769230765;0,0;;36,2641;1,9679;Jul
Algeria;Aïn Defla;8;31,029999999999998;0,3;;36,2641;1,9679;Ago
Algeria;Aïn Defla;9;24,466666666666665;8,7;;36,2641;1,9679;Sep
Algeria;Aïn Defla;10;18,61935483870968;23,799999999999997;;36,2641;1,9679;Oct
Algeria;Aïn Defla;11;18,5;0,0;;36,2641;1,9679;Nov
Algeria;Aïn Sefra;1;7,926666666666667;15,9;63420,0;32,7604;-0,5799;Ene
Algeria;Aïn Sefra;2;14,23103448275862;0,0;63420,0;32,7604;-0,5799;Feb
Algeria;Aïn Sefra;3;15,754545454545456;3,0;63420,0;32,7604;-0,5799;Mar
Algeria;Aïn Sefra;6;31,99230769230769;0,0;63420,0;32,7604;-0,5799;Jun
Algeria;Aïn Sefra;7;33,28064516129032;4,3;63420,0;32,7604;-0,5799;Jul
Algeria;Aïn Sefra;8;33,586666666666666;3,6;63420,0;32,7604;-0,5799;Ago
Algeria;Aïn Sefra;9;27,916666666666668;16,6;63420,0;32,7604;-0,5799;Sep
Algeria;Aïn Sefra;10;20,81935483870968;1,5;63420,0;32,7604;-0,5799;Oct
Algeria;Aïn Sefra;11;17,2;0,0;63420,0;32,7604;-0,5799;Nov
Algeria;Aïn Temouchent;1;13,543333333333333;88,86333333333333;;35,2975;-1,1404;Ene
Algeria;Aïn Temouchent;2;15,720689655172414;0,0;;35,2975;-1,1404;Feb
Algeria;Aïn Temouchent;3;17,138709677419353;15,0;;35,2975;-1,1404;Mar
Algeria;Aïn Temouchent;4;17,696666666666665;144,60833333333335;;35,2975;-1,1404;Abr
Algeria;Aïn Temouchent;5;21,48709677419355;77,90833333333333;;35,2975;-1,1404;May
Algeria;Aïn Temouchent;6;23,873333333333335;0,4;;35,2975;-1,1404;Jun
Algeria;Aïn Temouchent;7;26,938709677419357;4,0;;35,2975;-1,1404;Jul
Algeria;Aïn Temouchent;8;28,158620689655173;1,2;;35,2975;-1,1404;Ago
Algeria;Aïn Temouchent;9;24,63;1,2;;35,2975;-1,1404;Sep
Algeria;Aïn Temouchent;10;20,75357142857143;0,0;;35,2975;-1,1404;Oct
Algeria;Aïn Temouchent;11;19,0;0,0;;35,2975;-1,1404;Nov
Algeria;Batna;1;5,95483870967742;16,1;290645,0;35,55;6,1667;Ene
Algeria;Batna;2;8,841379310344827;4,1;290645,0;35,55;6,1667;Feb
Algeria;Batna;3;10,261290322580646;90,01666666666667;290645,0;35,55;6,1667;Mar
Algeria;Batna;4;14,623333333333333;51,85;290645,0;35,55;6,1667;Abr
Algeria;Batna;5;20,280645161290323;69,58333333333334;290645,0;35,55;6,1667;May
Algeria;Batna;6;23,053333333333335;55,266666666666666;290645,0;35,55;6,1667;Jun
Algeria;Batna;7;27,074193548387097;5,95;290645,0;35,55;6,1667;Jul
Algeria;Batna;8;27,563333333333333;8,0;290645,0;35,55;6,1667;Ago
Algeria;Batna;9;21,176666666666666;36,81666666666667;290645,0;35,55;6,1667;Sep
Algeria;Batna;10;15,006451612903225;61,983333333333334;290645,0;35,55;6,1667;Oct
Algeria;Batna;11;13,9;0,0;290645,0;35,55;6,1667;Nov
Algeria;Biskra;1;12,238709677419354;4,0;204661,0;34,85;5,7333;Ene
Algeria;Biskra;2;16,20344827586207;0,0;204661,0;34,85;5,7333;Feb
Algeria;Biskra;3;17,596774193548388;20,566666666666666;204661,0;34,85;5,7333;Mar
Algeria;Biskra;4;22,133333333333333;58,763333333333335;204661,0;34,85;5,7333;Abr
Algeria;Biskra;5;28,061290322580643;62,416666666666664;204661,0;34,85;5,7333;May
Algeria;Biskra;6;31,78666666666667;8,35;204661,0;34,85;5,7333;Jun
Algeria;Biskra;7;34,622580645161285;1,2;204661,0;34,85;5,7333;Jul
Algeria;Biskra;8;35,25333333333333;10,9;204661,0;34,85;5,7333;Ago
Algeria;Biskra;9;28,77;37,03333333333333;204661,0;34,85;5,7333;Sep
Algeria;Biskra;10;22,345161290322583;0,0;204661,0;34,85;5,7333;Oct
Algeria;Biskra;11;19,7;0,0;204661,0;34,85;5,7333;Nov
Algeria;Bordj Bou Arreridj;1;8,08;17,4;168346,0;36,0667;4,7667;Ene
Algeria;Bordj Bou Arreridj;2;12,920689655172414;0,0;168346,0;36,0667;4,7667;Feb
Algeria;Bordj Bou Arreridj;3;12,158064516129032;49,0;168346,0;36,0667;4,7667;Mar
Algeria;Bordj Bou Arreridj;4;16,283333333333335;46,2;168346,0;36,0667;4,7667;Abr
Algeria;Bordj Bou Arreridj;5;23,45483870967742;3,3;168346,0;36,0667;4,7667;May
Algeria;Bordj Bou Arreridj;6;26,33;18,1;168346,0;36,0667;4,7667;Jun
Algeria;Bordj Bou Arreridj;7;30,874193548387098;2,5;168346,0;36,0667;4,7667;Jul
Algeria;Bouira;1;10,2;1,0;68545,0;36,3783;3,8925;Ene
Algeria;Bouira;2;15,166666666666666;0,0;68545,0;36,3783;3,8925;Feb
Algeria;Bouira;3;14,9;8,200000000000001;68545,0;36,3783;3,8925;Mar
Algeria;Bouira;4;10,9;0,5;68545,0;36,3783;3,8925;Abr
Algeria;Bouira;6;28,333333333333332;0,0;68545,0;36,3783;3,8925;Jun
Algeria;Bouira;7;34,2;0,0;68545,0;36,3783;3,8925;Jul
Algeria;Bouira;8;30,8;0,0;68545,0;36,3783;3,8925;Ago
Algeria;Bouira;9;26,6;0,0;68545,0;36,3783;3,8925;Sep
Algeria;Bouira;10;15,4;2,0;68545,0;36,3783;3,8925;Oct
Algeria;Boumerdes;1;10,738709677419354;63,43333333333333;41685,0;36,7594;3,4728;Ene
Algeria;Boumerdes;2;12,941379310344828;8,9;41685,0;36,7594;3,4728;Feb
Algeria;Boumerdes;3;15,0;102,63333333333334;41685,0;36,7594;3,4728;Mar
Algeria;Boumerdes;4;16,666666666666668;156,36666666666667;41685,0;36,7594;3,4728;Abr
Algeria;Boumerdes;5;20,52258064516129;18,416666666666668;41685,0;36,7594;3,4728;May
Algeria;Boumerdes;6;23,17;13,2;41685,0;36,7594;3,4728;Jun
Algeria;Boumerdes;7;25,993548387096773;0,0;41685,0;36,7594;3,4728;Jul
Algeria;Boumerdes;8;27,026666666666664;5,791666666666667;41685,0;36,7594;3,4728;Ago
Algeria;Boumerdes;9;23,326666666666664;22,3;41685,0;36,7594;3,4728;Sep
Algeria;Boumerdes;10;18,58709677419355;69,76666666666667;41685,0;36,7594;3,4728;Oct
Algeria;Boumerdes;11;15,1;0,0;41685,0;36,7594;3,4728;Nov
Algeria;Béchar;1;8,587096774193547;8,0;143382,0;31,6111;-2,23;Ene
Algeria;Béchar;2;14,941379310344828;0,0;143382,0;31,6111;-2,23;Feb
Algeria;Béchar;3;17,63225806451613;2,0;143382,0;31,6111;-2,23;Mar
Algeria;Béchar;4;21,45;0,0;143382,0;31,6111;-2,23;Abr
Algeria;Béchar;5;26,635483870967743;3,0;143382,0;31,6111;-2,23;May
Algeria;Béchar;6;31,323333333333334;1,0;143382,0;31,6111;-2,23;Jun
Algeria;Béchar;7;35,461290322580645;0,0;143382,0;31,6111;-2,23;Jul
Algeria;Béchar;8;34,97;0,75;143382,0;31,6111;-2,23;Ago
Algeria;Béchar;9;30,0;5,4;143382,0;31,6111;-2,23;Sep
Algeria;Béchar;10;22,293548387096774;0,0;143382,0;31,6111;-2,23;Oct
Algeria;Béchar;11;17,9;0,0;143382,0;31,6111;-2,23;Nov
Algeria;Djanet;1;11,438709677419356;1,2;14655,0;24,555;9,4853;Ene
Algeria;Djanet;2;15,317241379310344;0,0;14655,0;24,555;9,4853;Feb
Algeria;Djanet;3;20,664516129032258;0,0;14655,0;24,555;9,4853;Mar
Algeria;Djanet;4;27,779999999999998;0,0;14655,0;24,555;9,4853;Abr
Algeria;Djanet;5;29,374193548387098;1,5;14655,0;24,555;9,4853;May
Algeria;Djanet;6;33,32666666666667;0,5;14655,0;24,555;9,4853;Jun
Algeria;Djanet;7;32,11290322580645;0,0;14655,0;24,555;9,4853;Jul
Algeria;Djanet;8;32,28333333333333;0,0;14655,0;24,555;9,4853;Ago
Algeria;Djanet;9;29,94;0,0;14655,0;24,555;9,4853;Sep
Algeria;Djanet;10;25,94516129032258;0,0;14655,0;24,555;9,4853;Oct
Algeria;Djanet;11;17,7;0,0;14655,0;24,555;9,4853;Nov
Algeria;Djelfa;1;6,276666666666667;27,416666666666664;265833,0;34,6667;3,25;Ene
Algeria;Djelfa;2;11,655172413793103;0,0;265833,0;34,6667;3,25;Feb
Algeria;Djelfa;3;11,05483870967742;26,746666666666666;265833,0;34,6667;3,25;Mar
Algeria;Djelfa;4;14,646666666666668;94,25666666666666;265833,0;34,6667;3,25;Abr
Algeria;Djelfa;5;21,393548387096775;3,0;265833,0;34,6667;3,25;May
Algeria;Djelfa;6;24,65666666666667;1,0;265833,0;34,6667;3,25;Jun
Algeria;Djelfa;7;29,23225806451613;0,0;265833,0;34,6667;3,25;Jul
Algeria;Djelfa;8;29,66;1,0;265833,0;34,6667;3,25;Ago
Algeria;Djelfa;9;22,48;13,1;265833,0;34,6667;3,25;Sep
Algeria;Djelfa;10;16,306451612903224;6,76;265833,0;34,6667;3,25;Oct
Algeria;Djelfa;11;15,8;0,0;265833,0;34,6667;3,25;Nov
Algeria;El Golea;1;9,258064516129032;0,0;32049,0;30,5666;2,8833;Ene
Algeria;El Golea;2;14,89310344827586;3,2;32049,0;30,5666;2,8833;Feb
Algeria;El Golea;3;17,864516129032257;11,166666666666668;32049,0;30,5666;2,8833;Mar
Algeria;El Golea;4;23,15;3,166666666666667;32049,0;30,5666;2,8833;Abr
Algeria;El Golea;5;28,87741935483871;0,0;32049,0;30,5666;2,8833;May
Algeria;El Golea;6;32,97;0,0;32049,0;30,5666;2,8833;Jun
Algeria;El Golea;7;35,45483870967742;0,0;32049,0;30,5666;2,8833;Jul
Algeria;El Golea;8;34,983333333333334;17,0;32049,0;30,5666;2,8833;Ago
Algeria;El Golea;9;29,886666666666667;51,0;32049,0;30,5666;2,8833;Sep
Algeria;El Golea;10;23,206451612903226;0,0;32049,0;30,5666;2,8833;Oct
Algeria;El Golea;11;18,1;0,0;32049,0;30,5666;2,8833;Nov
Algeria;El Oued;1;11,106451612903227;1,2;177497,0;33,3704;6,86;Ene
Algeria;El Oued;2;14,986206896551725;0,5;177497,0;33,3704;6,86;Feb
Algeria;El Oued;3;17,26774193548387;2,5666666666666664;177497,0;33,3704;6,86;Mar
Algeria;El Oued;4;22,496666666666666;24,666666666666668;177497,0;33,3704;6,86;Abr
Algeria;El Oued;5;28,47741935483871;0,0;177497,0;33,3704;6,86;May
Algeria;El Oued;6;32,06666666666667;0,0;177497,0;33,3704;6,86;Jun
Algeria;El Oued;7;33,99677419354839;2,0;177497,0;33,3704;6,86;Jul
Algeria;El Oued;8;34,873333333333335;3,0;177497,0;33,3704;6,86;Ago
Algeria;El Oued;9;28,84;33,0;177497,0;33,3704;6,86;Sep
Algeria;El Oued;10;21,97741935483871;0,0;177497,0;33,3704;6,86;Oct
Algeria;El Oued;11;19,2;0,0;177497,0;33,3704;6,86;Nov
Algeria;Ghardaïa;1;11,283870967741937;0,0;125480,0;32,49;3,67;Ene
Algeria;Ghardaïa;2;15,648275862068965;0,0;125480,0;32,49;3,67;Feb
Algeria;Ghardaïa;3;17,280645161290323;3,3;125480,0;32,49;3,67;Mar
Algeria;Ghardaïa;4;21,826666666666664;9,399999999999999;125480,0;32,49;3,67;Abr
Algeria;Ghardaïa;5;27,567741935483873;5,6;125480,0;32,49;3,67;May
Algeria;Ghardaïa;6;31,85;0,0;125480,0;32,49;3,67;Jun
Algeria;Ghardaïa;7;34,648387096774194;0,0;125480,0;32,49;3,67;Jul
Algeria;Ghardaïa;8;34,95333333333333;0,0;125480,0;32,49;3,67;Ago
Algeria;Ghardaïa;9;28,893333333333334;4,6;125480,0;32,49;3,67;Sep
Algeria;Ghardaïa;10;22,051612903225806;0,0;125480,0;32,49;3,67;Oct
Algeria;Ghardaïa;11;19,4;0,0;125480,0;32,49;3,67;Nov
Algeria;Guelma;1;11,193333333333333;63,34166666666667;123590,0;36,466;7,428;Ene
Algeria;Guelma;2;13,62758620689655;8,708333333333332;123590,0;36,466;7,428;Feb
Algeria;Guelma;3;15,143478260869566;100,11666666666666;123590,0;36,466;7,428;Mar
Algeria;Guelma;4;19,395652173913046;61,29166666666666;123590,0;36,466;7,428;Abr
Algeria;Guelma;5;23,674193548387095;32,349999999999994;123590,0;36,466;7,428;May
Algeria;Guelma;6;26,296666666666667;20,34999999999999;123590,0;36,466;7,428;Jun
Algeria;Guelma;7;30,10967741935484;3,1999999999999855;123590,0;36,466;7,428;Jul
Algeria;Guelma;8;30,583333333333332;0,0;123590,0;36,466;7,428;Ago
Algeria;Guelma;9;24,470000000000002;59,48333333333333;123590,0;36,466;7,428;Sep
Algeria;Guelma;10;19,693548387096776;10,666666666666663;123590,0;36,466;7,428;Oct
Algeria;Guelma;11;18,2;0,0;123590,0;36,466;7,428;Nov
Algeria;Hassi Messaoud;1;10,780645161290321;0,0;18124,0;31,7023;6,0545;Ene
Algeria;Hassi Messaoud;2;15,193103448275863;0,0;18124,0;31,7023;6,0545;Feb
Algeria;Hassi Messaoud;3;18,896774193548385;0,0;18124,0;31,7023;6,0545;Mar
Algeria;Hassi Messaoud;4;24,246666666666666;9,25;18124,0;31,7023;6,0545;Abr
Algeria;Hassi Messaoud;5;30,338709677419356;3,2;18124,0;31,7023;6,0545;May
Algeria;Hassi Messaoud;6;33,99;0,0;18124,0;31,7023;6,0545;Jun
Algeria;Hassi Messaoud;7;35,95161290322581;0,0;18124,0;31,7023;6,0545;Jul
Algeria;Hassi Messaoud;8;35,71333333333334;12,1;18124,0;31,7023;6,0545;Ago
Algeria;Hassi Messaoud;9;30,573333333333334;27,783333333333335;18124,0;31,7023;6,0545;Sep
Algeria;Hassi Messaoud;10;23,33103448275862;0,0;18124,0;31,7023;6,0545;Oct
Algeria;Hassi Messaoud;11;19,3;0,0;18124,0;31,7023;6,0545;Nov
Algeria;I-N-Amenas;1;11,067741935483872;4,0;216,0;28,0503;9,55;Ene
Algeria;I-N-Amenas;2;14,410344827586206;0,0;216,0;28,0503;9,55;Feb
Algeria;I-N-Amenas;3;18,932258064516127;0,0;216,0;28,0503;9,55;Mar
Algeria;I-N-Amenas;4;25,576666666666664;0,0;216,0;28,0503;9,55;Abr
Algeria;I-N-Amenas;5;30,193548387096776;16,563333333333333;216,0;28,0503;9,55;May
Algeria;I-N-Amenas;6;33,20666666666667;0,0;216,0;28,0503;9,55;Jun
Algeria;I-N-Amenas;7;33,13548387096775;0,0;216,0;28,0503;9,55;Jul
Algeria;I-N-Amenas;8;33,75333333333334;0,0;216,0;28,0503;9,55;Ago
Algeria;I-N-Amenas;9;31,583333333333332;0,0;216,0;28,0503;9,55;Sep
Algeria;I-N-Amenas;10;25,806451612903224;0,0;216,0;28,0503;9,55;Oct
Algeria;I-N-Amenas;11;18,2;0,0;216,0;28,0503;9,55;Nov
Algeria;Illizi;1;13,151612903225805;0,0;7957,0;26,4834;8,4666;Ene
Algeria;Illizi;2;16,7551724137931;0,0;7957,0;26,4834;8,4666;Feb
Algeria;Illizi;3;21,58709677419355;0,0;7957,0;26,4834;8,4666;Mar
Algeria;Illizi;4;27,666666666666668;0,0;7957,0;26,4834;8,4666;Abr
Algeria;Illizi;5;32,08064516129032;2,3833333333333333;7957,0;26,4834;8,4666;May
Algeria;Illizi;6;34,943333333333335;0,0;7957,0;26,4834;8,4666;Jun
Algeria;Illizi;7;34,483870967741936;0,0;7957,0;26,4834;8,4666;Jul
Algeria;Illizi;8;34,973333333333336;0,0;7957,0;26,4834;8,4666;Ago
Algeria;Illizi;9;32,940000000000005;0,0;7957,0;26,4834;8,4666;Sep
Algeria;Illizi;10;27,783870967741933;0,0;7957,0;26,4834;8,4666;Oct
Algeria;Illizi;11;20,2;0,0;7957,0;26,4834;8,4666;Nov
Algeria;In Guezzam;1;19,13076923076923;0,0;7045,0;19,5686;5,7722;Ene
Algeria;In Guezzam;2;22,495652173913044;0,0;7045,0;19,5686;5,7722;Feb
Algeria;In Guezzam;3;27,807142857142857;0,0;7045,0;19,5686;5,7722;Mar
Algeria;In Guezzam;4;34,91153846153846;0,0;7045,0;19,5686;5,7722;Abr
Algeria;In Guezzam;5;36,63333333333333;0,0;7045,0;19,5686;5,7722;May
Algeria;In Guezzam;6;38,793103448275865;0,0;7045,0;19,5686;5,7722;Jun
Algeria;In Guezzam;7;35,907407407407405;12,0;7045,0;19,5686;5,7722;Jul
Algeria;In Guezzam;8;34,61666666666667;127,05;7045,0;19,5686;5,7722;Ago
Algeria;In Guezzam;9;34,90714285714286;81,69999999999999;7045,0;19,5686;5,7722;Sep
Algeria;In Guezzam;10;32,346666666666664;0,0;7045,0;19,5686;5,7722;Oct
Algeria;In Guezzam;11;26,3;0,0;7045,0;19,5686;5,7722;Nov
Algeria;Jijel;1;11,538709677419355;41,1;148000,0;36,822;5,766;Ene
Algeria;Jijel;2;12,882758620689655;0,5;148000,0;36,822;5,766;Feb
Algeria;Jijel;3;14,16451612903226;122,6;148000,0;36,822;5,766;Mar
Algeria;Jijel;4;16,55;74,8;148000,0;36,822;5,766;Abr
Algeria;Jijel;5;20,229032258064517;1,2;148000,0;36,822;5,766;May
Algeria;Jijel;6;22,40666666666667;19,0;148000,0;36,822;5,766;Jun
Algeria;Jijel;7;25,551612903225806;7,1;148000,0;36,822;5,766;Jul
Algeria;Jijel;8;26,34;1,4;148000,0;36,822;5,766;Ago
Algeria;Jijel;9;23,05666666666667;179,6;148000,0;36,822;5,766;Sep
Algeria;Jijel;10;18,238709677419354;71,2;148000,0;36,822;5,766;Oct
Algeria;Jijel;11;15,8;0,0;148000,0;36,822;5,766;Nov
Algeria;Khenchela;1;8,966666666666667;7,1;108580,0;35,4167;7,1333;Ene
Algeria;Khenchela;2;11,416666666666666;0,0;108580,0;35,4167;7,1333;Feb
Algeria;Khenchela;3;11,383333333333333;12,2;108580,0;35,4167;7,1333;Mar
Algeria;Khenchela;4;12,76;32,3;108580,0;35,4167;7,1333;Abr
Algeria;Khenchela;5;23,7;5,1;108580,0;35,4167;7,1333;May
Algeria;Khenchela;6;25,9;4,1;108580,0;35,4167;7,1333;Jun
Algeria;Khenchela;7;29,2;0,0;108580,0;35,4167;7,1333;Jul
Algeria;Khenchela;8;32,266666666666666;0,0;108580,0;35,4167;7,1333;Ago
Algeria;Khenchela;9;20,55;27,9;108580,0;35,4167;7,1333;Sep
Algeria;Khenchela;10;14,166666666666666;2,5;108580,0;35,4167;7,1333;Oct
Algeria;Laghouat;1;7,429032258064517;0,0;113872,0;33,81;2,88;Ene
Algeria;Laghouat;2;12,96896551724138;0,0;113872,0;33,81;2,88;Feb
Algeria;Laghouat;3;14,051612903225807;4,3;113872,0;33,81;2,88;Mar
Algeria;Laghouat;4;18,116666666666667;32,8;113872,0;33,81;2,88;Abr
Algeria;Laghouat;5;24,41290322580645;10,9;113872,0;33,81;2,88;May
Algeria;Laghouat;6;28,336666666666666;6,199999999999999;113872,0;33,81;2,88;Jun
Algeria;Laghouat;7;32,16129032258065;7,1;113872,0;33,81;2,88;Jul
Algeria;Laghouat;8;32,596666666666664;0,0;113872,0;33,81;2,88;Ago
Algeria;Laghouat;9;26,02;10,4;113872,0;33,81;2,88;Sep
Algeria;Laghouat;10;18,648387096774194;0,5;113872,0;33,81;2,88;Oct
Algeria;Laghouat;11;16,5;0,0;113872,0;33,81;2,88;Nov
Algeria;Mascara;1;7,645161290322581;25,9;108587,0;35,4;0,1333;Ene
Algeria;Mascara;2;12,424137931034483;0,0;108587,0;35,4;0,1333;Feb
Algeria;Mascara;3;14,251612903225807;14,233333333333334;108587,0;35,4;0,1333;Mar
Algeria;Mascara;4;18,086666666666666;72,86;108587,0;35,4;0,1333;Abr
Algeria;Mascara;5;22,387096774193548;7,5;108587,0;35,4;0,1333;May
Algeria;Mascara;6;24,46333333333333;0,0;108587,0;35,4;0,1333;Jun
Algeria;Mascara;7;29,893548387096775;4,3999999999999995;108587,0;35,4;0,1333;Jul
Algeria;Mascara;8;29,14333333333333;0,0;108587,0;35,4;0,1333;Ago
Algeria;Mascara;9;23,573333333333334;7,1;108587,0;35,4;0,1333;Sep
Algeria;Mascara;10;17,638709677419353;3,0;108587,0;35,4;0,1333;Oct
Algeria;Mascara;11;16,5;0,0;108587,0;35,4;0,1333;Nov
Algeria;Mostaganem;1;11,43;23,4;145696,0;35,9333;0,0903;Ene
